detailId,orderId,productId,quantity,unitPrice,subtotal
D-000572,O-00572,P-04326,1,1312000,1312000
D-000573,O-00573,P-01814,1,2259000,2259000
D-000574,O-00574,P-04641,2,1490000,2980000
D-000575,O-00575,P-04621,2,2004000,4008000
D-000576,O-00576,P-03515,2,667000,1334000
D-000577,O-00577,P-03203,1,105000,105000
D-000578,O-00578,P-01698,2,2113000,4226000
D-000579,O-00579,P-04831,1,1384000,1384000
D-000580,O-00580,P-02007,2,2870000,5740000
D-000581,O-00581,P-01481,1,1504000,1504000
D-000582,O-00582,P-01107,1,1209000,1209000
D-000583,O-00583,P-03201,1,794000,794000
D-000584,O-00584,P-02017,2,1610000,3220000
D-000585,O-00585,P-02196,1,289000,289000
D-000586,O-00586,P-03225,2,756000,1512000
D-000587,O-00587,P-02689,1,2994000,2994000
D-000588,O-00588,P-00396,2,2143000,4286000
D-000589,O-00589,P-00926,1,87000,87000
D-000590,O-00590,P-03609,2,567000,1134000
D-000591,O-00591,P-01501,1,580000,580000
D-000592,O-00592,P-02362,2,616000,1232000
D-000593,O-00593,P-01834,1,2767000,2767000
D-000594,O-00594,P-02948,1,902000,902000
D-000595,O-00595,P-04993,1,2040000,2040000
D-000596,O-00596,P-03929,1,2457000,2457000
D-000597,O-00597,P-01395,2,317000,634000
D-000598,O-00598,P-03216,2,1795000,3590000
D-000599,O-00599,P-00565,1,1902000,1902000
D-000600,O-00600,P-03727,2,1326000,2652000
D-000601,O-00601,P-03275,2,1691000,3382000
D-000602,O-00602,P-03219,1,2347000,2347000
D-000603,O-00603,P-01017,1,417000,417000
D-000604,O-00604,P-04737,1,1994000,1994000
D-000605,O-00605,P-00760,1,1030000,1030000
D-000606,O-00606,P-03520,2,826000,1652000
D-000607,O-00607,P-04320,2,2776000,5552000
D-000608,O-00608,P-01135,2,1827000,3654000
D-000609,O-00609,P-02068,1,1222000,1222000
D-000610,O-00610,P-00695,2,1417000,2834000
D-000611,O-00611,P-00186,1,1087000,1087000
D-000612,O-00612,P-01016,2,2458000,4916000
D-000613,O-00613,P-00355,2,1545000,3090000
D-000614,O-00614,P-02448,1,1267000,1267000
D-000615,O-00615,P-01832,1,2615000,2615000
D-000616,O-00616,P-02320,2,1624000,3248000
D-000617,O-00617,P-02324,2,1828000,3656000
D-000618,O-00618,P-02800,2,1236000,2472000
D-000619,O-00619,P-00270,2,1194000,2388000
D-000620,O-00620,P-04636,1,1251000,1251000
D-000621,O-00621,P-03290,1,2494000,2494000
D-000622,O-00622,P-01714,1,684000,684000
D-000623,O-00623,P-02503,1,2748000,2748000
D-000624,O-00624,P-03365,1,288000,288000
D-000625,O-00625,P-01574,2,862000,1724000
D-000626,O-00626,P-03905,2,1583000,3166000
D-000627,O-00627,P-00973,2,1086000,2172000
D-000628,O-00628,P-01490,2,2043000,4086000
D-000629,O-00629,P-03519,2,767000,1534000
D-000630,O-00630,P-01062,2,1637000,3274000
D-000631,O-00631,P-00734,2,2478000,4956000
D-000632,O-00632,P-01401,1,539000,539000
D-000633,O-00633,P-01873,1,2354000,2354000
D-000634,O-00634,P-03919,1,1648000,1648000
D-000635,O-00635,P-00633,2,122000,244000
D-000636,O-00636,P-02045,1,211000,211000
D-000637,O-00637,P-03404,2,353000,706000
D-000638,O-00638,P-02863,2,1632000,3264000
D-000639,O-00639,P-00806,2,163000,326000
D-000640,O-00640,P-02980,1,2565000,2565000
D-000641,O-00641,P-04174,2,178000,356000
D-000642,O-00642,P-00754,1,140000,140000
D-000643,O-00643,P-02547,2,2299000,4598000
D-000644,O-00644,P-04592,2,2040000,4080000
D-000645,O-00645,P-04326,1,1161000,1161000
D-000646,O-00646,P-01870,2,119000,238000
D-000647,O-00647,P-01521,2,509000,1018000
D-000648,O-00648,P-04434,1,1739000,1739000
D-000649,O-00649,P-01309,1,1314000,1314000
D-000650,O-00650,P-00211,1,2765000,2765000
D-000651,O-00651,P-01394,1,274000,274000
D-000652,O-00652,P-03978,1,1898000,1898000
D-000653,O-00653,P-01233,2,2345000,4690000
D-000654,O-00654,P-04614,1,887000,887000
D-000655,O-00655,P-00170,2,716000,1432000
D-000656,O-00656,P-02560,1,1625000,1625000
D-000657,O-00657,P-03376,2,2391000,4782000
D-000658,O-00658,P-03477,1,1453000,1453000
D-000659,O-00659,P-00528,1,1312000,1312000
D-000660,O-00660,P-04015,2,1264000,2528000
D-000661,O-00661,P-04375,1,839000,839000
D-000662,O-00662,P-03346,1,2646000,2646000
D-000663,O-00663,P-04316,2,1816000,3632000
D-000664,O-00664,P-03233,2,1646000,3292000
D-000665,O-00665,P-01890,1,1462000,1462000
D-000666,O-00666,P-01720,2,2788000,5576000
D-000667,O-00667,P-04306,1,2867000,2867000
D-000668,O-00668,P-00957,1,1061000,1061000
D-000669,O-00669,P-02661,2,2706000,5412000
D-000670,O-00670,P-04711,2,2327000,4654000
D-000671,O-00671,P-04484,2,1868000,3736000
D-000672,O-00672,P-03260,1,2916000,2916000
D-000673,O-00673,P-03333,1,2751000,2751000
D-000674,O-00674,P-01335,2,441000,882000
D-000675,O-00675,P-04481,2,1609000,3218000
D-000676,O-00676,P-00010,2,1471000,2942000
D-000677,O-00677,P-03389,1,313000,313000
D-000678,O-00678,P-03168,2,786000,1572000
D-000679,O-00679,P-01319,1,463000,463000
D-000680,O-00680,P-00943,1,922000,922000
D-000681,O-00681,P-04294,1,2856000,2856000
D-000682,O-00682,P-00278,2,2093000,4186000
D-000683,O-00683,P-01239,1,128000,128000
D-000684,O-00684,P-04268,2,2318000,4636000
D-000685,O-00685,P-04008,1,1837000,1837000
D-000686,O-00686,P-04903,1,370000,370000
D-000687,O-00687,P-04228,1,1147000,1147000
D-000688,O-00688,P-02908,1,1090000,1090000
D-000689,O-00689,P-03236,1,2166000,2166000
D-000690,O-00690,P-02484,2,158000,316000
D-000691,O-00691,P-03224,1,2351000,2351000
D-000692,O-00692,P-03896,1,263000,263000
D-000693,O-00693,P-01427,2,2697000,5394000
D-000694,O-00694,P-03258,2,787000,1574000
D-000695,O-00695,P-04344,2,1336000,2672000
D-000696,O-00696,P-04276,1,2522000,2522000
D-000697,O-00697,P-04936,1,2803000,2803000
D-000698,O-00698,P-04399,2,1887000,3774000
D-000699,O-00699,P-01464,2,1726000,3452000
D-000700,O-00700,P-03185,1,2051000,2051000
D-000701,O-00701,P-03814,1,1484000,1484000
D-000702,O-00702,P-03478,2,2074000,4148000
D-000703,O-00703,P-02595,2,1773000,3546000
D-000704,O-00704,P-01345,2,529000,1058000
D-000705,O-00705,P-04726,2,703000,1406000
D-000706,O-00706,P-02944,1,598000,598000
D-000707,O-00707,P-03102,2,1959000,3918000
D-000708,O-00708,P-04176,2,942000,1884000
D-000709,O-00709,P-03895,2,1702000,3404000
D-000710,O-00710,P-01747,1,1060000,1060000
D-000711,O-00711,P-01620,2,2660000,5320000
D-000712,O-00712,P-03683,2,653000,1306000
D-000713,O-00713,P-01730,2,2140000,4280000
D-000714,O-00714,P-00583,1,2100000,2100000
D-000715,O-00715,P-04549,1,1189000,1189000
D-000716,O-00716,P-02224,2,1440000,2880000
D-000717,O-00717,P-01946,2,2873000,5746000
D-000718,O-00718,P-01987,1,2685000,2685000
D-000719,O-00719,P-03151,1,1201000,1201000
D-000720,O-00720,P-03383,1,564000,564000
D-000721,O-00721,P-03169,1,2681000,2681000
D-000722,O-00722,P-00188,2,1528000,3056000
D-000723,O-00723,P-01775,1,2215000,2215000
D-000724,O-00724,P-04360,2,653000,1306000
D-000725,O-00725,P-03162,2,2891000,5782000
D-000726,O-00726,P-02898,1,2286000,2286000
D-000727,O-00727,P-00039,1,1036000,1036000
D-000728,O-00728,P-01557,2,827000,1654000
D-000729,O-00729,P-00853,2,1167000,2334000
D-000730,O-00730,P-00670,1,634000,634000
D-000731,O-00731,P-01387,2,2738000,5476000
D-000732,O-00732,P-00706,2,562000,1124000
D-000733,O-00733,P-03859,1,2735000,2735000
D-000734,O-00734,P-03924,1,955000,955000
D-000735,O-00735,P-04659,1,1469000,1469000
D-000736,O-00736,P-01828,1,2928000,2928000
D-000737,O-00737,P-02542,1,1369000,1369000
D-000738,O-00738,P-03802,1,1269000,1269000
D-000739,O-00739,P-03178,2,326000,652000
D-000740,O-00740,P-04454,2,2871000,5742000
D-000741,O-00741,P-01421,1,1283000,1283000
D-000742,O-00742,P-00241,1,1057000,1057000
D-000743,O-00743,P-01610,1,826000,826000
D-000744,O-00744,P-04729,2,1985000,3970000
D-000745,O-00745,P-02770,2,2267000,4534000
D-000746,O-00746,P-04036,2,2187000,4374000
D-000747,O-00747,P-00757,1,1175000,1175000
D-000748,O-00748,P-01778,2,2137000,4274000
D-000749,O-00749,P-02627,2,1618000,3236000
D-000750,O-00750,P-02357,1,1547000,1547000
D-000751,O-00751,P-00034,2,2063000,4126000
D-000752,O-00752,P-02897,1,2591000,2591000
D-000753,O-00753,P-02533,2,2280000,4560000
D-000754,O-00754,P-04534,1,1491000,1491000
D-000755,O-00755,P-01362,2,2095000,4190000
D-000756,O-00756,P-04698,1,1444000,1444000
D-000757,O-00757,P-04547,1,2985000,2985000
D-000758,O-00758,P-01685,2,2916000,5832000
D-000759,O-00759,P-02050,1,68000,68000
D-000760,O-00760,P-04976,1,836000,836000
D-000761,O-00761,P-03147,2,1362000,2724000
D-000762,O-00762,P-02389,2,501000,1002000
D-000763,O-00763,P-03956,1,1749000,1749000
D-000764,O-00764,P-03879,1,2582000,2582000
D-000765,O-00765,P-02933,2,848000,1696000
D-000766,O-00766,P-03657,1,2323000,2323000
D-000767,O-00767,P-03457,1,979000,979000
D-000768,O-00768,P-04480,1,562000,562000
D-000769,O-00769,P-00760,1,1392000,1392000
D-000770,O-00770,P-04044,1,2137000,2137000
D-000771,O-00771,P-02055,2,554000,1108000
D-000772,O-00772,P-01651,1,972000,972000
D-000773,O-00773,P-04636,2,820000,1640000
D-000774,O-00774,P-03741,2,1365000,2730000
D-000775,O-00775,P-02201,1,1475000,1475000
D-000776,O-00776,P-02902,2,93000,186000
D-000777,O-00777,P-04166,1,657000,657000
D-000778,O-00778,P-01372,1,50000,50000
D-000779,O-00779,P-02464,1,1436000,1436000
D-000780,O-00780,P-01542,1,77000,77000
D-000781,O-00781,P-01227,2,1007000,2014000
D-000782,O-00782,P-01243,2,744000,1488000
D-000783,O-00783,P-03393,2,752000,1504000
D-000784,O-00784,P-03043,2,808000,1616000
D-000785,O-00785,P-01057,2,945000,1890000
D-000786,O-00786,P-00216,2,351000,702000
D-000787,O-00787,P-02685,2,2513000,5026000
D-000788,O-00788,P-04139,1,894000,894000
D-000789,O-00789,P-00245,2,2125000,4250000
D-000790,O-00790,P-01164,1,1783000,1783000
D-000791,O-00791,P-00908,1,2109000,2109000
D-000792,O-00792,P-04672,1,1406000,1406000
D-000793,O-00793,P-02456,1,2767000,2767000
D-000794,O-00794,P-04154,1,1968000,1968000
D-000795,O-00795,P-01475,1,1508000,1508000
D-000796,O-00796,P-04337,1,1359000,1359000
D-000797,O-00797,P-01341,2,1405000,2810000
D-000798,O-00798,P-01048,1,1361000,1361000
D-000799,O-00799,P-04685,2,891000,1782000
D-000800,O-00800,P-03492,2,601000,1202000
D-000801,O-00801,P-03414,1,657000,657000
D-000802,O-00802,P-00673,2,534000,1068000
D-000803,O-00803,P-01471,2,840000,1680000
D-000804,O-00804,P-00473,1,2278000,2278000
D-000805,O-00805,P-02581,2,235000,470000
D-000806,O-00806,P-01159,2,2373000,4746000
D-000807,O-00807,P-02364,1,298000,298000
D-000808,O-00808,P-00417,1,1779000,1779000
D-000809,O-00809,P-00599,1,1011000,1011000
D-000810,O-00810,P-00244,1,1386000,1386000
D-000811,O-00811,P-04417,2,56000,112000
D-000812,O-00812,P-00318,1,846000,846000
D-000813,O-00813,P-01926,1,1336000,1336000
D-000814,O-00814,P-02274,1,2093000,2093000
D-000815,O-00815,P-02261,1,978000,978000
D-000816,O-00816,P-00887,1,510000,510000
D-000817,O-00817,P-04985,1,2243000,2243000
D-000818,O-00818,P-01283,2,1349000,2698000
D-000819,O-00819,P-03001,1,1044000,1044000
D-000820,O-00820,P-02375,2,379000,758000
D-000821,O-00821,P-03526,1,1257000,1257000
D-000822,O-00822,P-02773,2,2732000,5464000
D-000823,O-00823,P-02884,1,862000,862000
D-000824,O-00824,P-02336,1,2707000,2707000
D-000825,O-00825,P-04470,1,1598000,1598000
D-000826,O-00826,P-04598,2,1440000,2880000
D-000827,O-00827,P-00526,1,240000,240000
D-000828,O-00828,P-03402,1,2371000,2371000
D-000829,O-00829,P-04138,2,2743000,5486000
D-000830,O-00830,P-03514,1,2412000,2412000
D-000831,O-00831,P-02251,1,1060000,1060000
D-000832,O-00832,P-01738,1,1638000,1638000
D-000833,O-00833,P-03354,2,1397000,2794000
D-000834,O-00834,P-00817,1,1218000,1218000
D-000835,O-00835,P-02530,1,612000,612000
D-000836,O-00836,P-01583,2,1139000,2278000
D-000837,O-00837,P-03804,1,2792000,2792000
D-000838,O-00838,P-01070,1,2615000,2615000
D-000839,O-00839,P-03526,1,2571000,2571000
D-000840,O-00840,P-00553,2,2715000,5430000
D-000841,O-00841,P-04868,2,1744000,3488000
D-000842,O-00842,P-02522,1,1392000,1392000
D-000843,O-00843,P-04392,2,2896000,5792000
D-000844,O-00844,P-03338,1,2967000,2967000
D-000845,O-00845,P-00769,2,570000,1140000
D-000846,O-00846,P-02615,1,169000,169000
D-000847,O-00847,P-04124,1,2249000,2249000
D-000848,O-00848,P-01466,2,1036000,2072000
D-000849,O-00849,P-00602,2,1779000,3558000
D-000850,O-00850,P-03737,1,2165000,2165000
D-000851,O-00851,P-03877,1,2226000,2226000
D-000852,O-00852,P-04384,1,659000,659000
D-000853,O-00853,P-02597,1,1035000,1035000
D-000854,O-00854,P-02083,2,2157000,4314000
D-000855,O-00855,P-03087,1,2115000,2115000
D-000856,O-00856,P-01785,2,2598000,5196000
D-000857,O-00857,P-03415,1,65000,65000
D-000858,O-00858,P-04231,1,1206000,1206000
D-000859,O-00859,P-00805,1,1383000,1383000
D-000860,O-00860,P-04884,2,2253000,4506000
D-000861,O-00861,P-01481,2,1587000,3174000
D-000862,O-00862,P-00154,1,699000,699000
D-000863,O-00863,P-00969,1,1278000,1278000
D-000864,O-00864,P-04535,1,2050000,2050000
D-000865,O-00865,P-03701,1,1386000,1386000
D-000866,O-00866,P-00519,1,66000,66000
D-000867,O-00867,P-03794,2,2832000,5664000
D-000868,O-00868,P-01665,2,1057000,2114000
D-000869,O-00869,P-01270,2,2904000,5808000
D-000870,O-00870,P-00901,1,160000,160000
D-000871,O-00871,P-02361,2,845000,1690000
D-000872,O-00872,P-00016,2,256000,512000
D-000873,O-00873,P-01358,1,422000,422000
D-000874,O-00874,P-04300,1,2075000,2075000
D-000875,O-00875,P-04682,2,637000,1274000
D-000876,O-00876,P-02877,1,520000,520000
D-000877,O-00877,P-01229,2,341000,682000
D-000878,O-00878,P-02811,2,382000,764000
D-000879,O-00879,P-00956,1,2015000,2015000
D-000880,O-00880,P-04103,2,2032000,4064000
D-000881,O-00881,P-04647,1,464000,464000
D-000882,O-00882,P-04858,2,848000,1696000
D-000883,O-00883,P-00373,2,319000,638000
D-000884,O-00884,P-04713,1,516000,516000
D-000885,O-00885,P-01458,1,598000,598000
D-000886,O-00886,P-03825,1,178000,178000
D-000887,O-00887,P-01487,2,1709000,3418000
D-000888,O-00888,P-02331,2,585000,1170000
D-000889,O-00889,P-02052,1,1460000,1460000
D-000890,O-00890,P-04284,1,1298000,1298000
D-000891,O-00891,P-03138,2,985000,1970000
D-000892,O-00892,P-01803,1,584000,584000
D-000893,O-00893,P-00843,1,1507000,1507000
D-000894,O-00894,P-04399,2,180000,360000
D-000895,O-00895,P-02317,1,787000,787000
D-000896,O-00896,P-02015,1,2202000,2202000
D-000897,O-00897,P-02685,2,2240000,4480000
D-000898,O-00898,P-00843,1,599000,599000
D-000899,O-00899,P-03618,1,635000,635000
D-000900,O-00900,P-04292,1,990000,990000
D-000901,O-00901,P-04554,2,1171000,2342000
D-000902,O-00902,P-02889,2,125000,250000
D-000903,O-00903,P-01929,2,145000,290000
D-000904,O-00904,P-00318,1,2067000,2067000
D-000905,O-00905,P-03433,1,214000,214000
D-000906,O-00906,P-01317,1,2406000,2406000
D-000907,O-00907,P-02858,2,895000,1790000
D-000908,O-00908,P-04664,1,1694000,1694000
D-000909,O-00909,P-03340,1,2221000,2221000
D-000910,O-00910,P-01859,1,1652000,1652000
D-000911,O-00911,P-03038,2,732000,1464000
D-000912,O-00912,P-03425,1,2458000,2458000
D-000913,O-00913,P-04032,1,889000,889000
D-000914,O-00914,P-01020,2,139000,278000
D-000915,O-00915,P-04358,1,729000,729000
D-000916,O-00916,P-00693,2,1986000,3972000
D-000917,O-00917,P-03414,1,2233000,2233000
D-000918,O-00918,P-01403,2,1510000,3020000
D-000919,O-00919,P-03280,1,2560000,2560000
D-000920,O-00920,P-01223,1,918000,918000
D-000921,O-00921,P-02327,1,264000,264000
D-000922,O-00922,P-00069,2,734000,1468000
D-000923,O-00923,P-01407,1,442000,442000
D-000924,O-00924,P-02293,1,2639000,2639000
D-000925,O-00925,P-01937,1,1685000,1685000
D-000926,O-00926,P-04218,2,1483000,2966000
D-000927,O-00927,P-04865,1,1186000,1186000
D-000928,O-00928,P-00047,1,1916000,1916000
D-000929,O-00929,P-02257,2,2887000,5774000
D-000930,O-00930,P-02236,1,2444000,2444000
D-000931,O-00931,P-01555,1,1057000,1057000
D-000932,O-00932,P-02712,2,1761000,3522000
D-000933,O-00933,P-02462,1,2929000,2929000
D-000934,O-00934,P-02005,1,2606000,2606000
D-000935,O-00935,P-00206,2,2164000,4328000
D-000936,O-00936,P-00706,2,2214000,4428000
D-000937,O-00937,P-04439,2,1468000,2936000
D-000938,O-00938,P-04175,2,1718000,3436000
D-000939,O-00939,P-02550,2,510000,1020000
D-000940,O-00940,P-01147,1,1605000,1605000
D-000941,O-00941,P-03169,2,158000,316000
D-000942,O-00942,P-01603,1,404000,404000
D-000943,O-00943,P-04030,2,266000,532000
D-000944,O-00944,P-00811,1,671000,671000
D-000945,O-00945,P-02536,2,238000,476000
D-000946,O-00946,P-00287,1,1328000,1328000
D-000947,O-00947,P-02764,1,1961000,1961000
D-000948,O-00948,P-02264,1,455000,455000
D-000949,O-00949,P-00066,2,1473000,2946000
D-000950,O-00950,P-03775,1,2384000,2384000
D-000951,O-00951,P-02894,2,466000,932000
D-000952,O-00952,P-02302,1,1861000,1861000
D-000953,O-00953,P-00629,2,717000,1434000
D-000954,O-00954,P-04478,1,999000,999000
D-000955,O-00955,P-04796,2,506000,1012000
D-000956,O-00956,P-00377,2,1648000,3296000
D-000957,O-00957,P-00826,2,639000,1278000
D-000958,O-00958,P-00922,1,344000,344000
D-000959,O-00959,P-01989,1,1021000,1021000
D-000960,O-00960,P-00427,2,715000,1430000
D-000961,O-00961,P-02225,2,1075000,2150000
D-000962,O-00962,P-01060,1,130000,130000
D-000963,O-00963,P-00876,2,2576000,5152000
D-000964,O-00964,P-04121,1,1602000,1602000
D-000965,O-00965,P-03118,2,2853000,5706000
D-000966,O-00966,P-01069,2,2621000,5242000
D-000967,O-00967,P-03008,1,307000,307000
D-000968,O-00968,P-03478,1,2780000,2780000
D-000969,O-00969,P-02542,1,2236000,2236000
D-000970,O-00970,P-04054,2,604000,1208000
D-000971,O-00971,P-00103,1,2874000,2874000
D-000972,O-00972,P-01924,2,1516000,3032000
D-000973,O-00973,P-01574,2,314000,628000
D-000974,O-00974,P-04145,2,1548000,3096000
D-000975,O-00975,P-00139,2,545000,1090000
D-000976,O-00976,P-02942,1,1071000,1071000
D-000977,O-00977,P-01244,1,509000,509000
D-000978,O-00978,P-02194,1,534000,534000
D-000979,O-00979,P-03823,2,2956000,5912000
D-000980,O-00980,P-01098,1,840000,840000
D-000981,O-00981,P-00597,2,1580000,3160000
D-000982,O-00982,P-03624,2,1358000,2716000
D-000983,O-00983,P-00599,2,574000,1148000
D-000984,O-00984,P-01790,2,2734000,5468000
D-000985,O-00985,P-02813,2,2246000,4492000
D-000986,O-00986,P-02062,1,1187000,1187000
D-000987,O-00987,P-02240,1,2274000,2274000
D-000988,O-00988,P-01392,2,427000,854000
D-000989,O-00989,P-01795,1,93000,93000
D-000990,O-00990,P-01173,2,2031000,4062000
D-000991,O-00991,P-00225,2,2723000,5446000
D-000992,O-00992,P-01899,2,2877000,5754000
D-000993,O-00993,P-04496,2,1190000,2380000
D-000994,O-00994,P-01883,2,700000,1400000
D-000995,O-00995,P-04162,2,2535000,5070000
D-000996,O-00996,P-03266,2,2585000,5170000
D-000997,O-00997,P-00237,1,2114000,2114000
D-000998,O-00998,P-00852,2,2850000,5700000
D-000999,O-00999,P-02222,2,374000,748000
D-001000,O-01000,P-00702,1,2919000,2919000
D-001001,O-01001,P-02006,2,531000,1062000
D-001002,O-01002,P-03682,2,1894000,3788000
D-001003,O-01003,P-04436,1,237000,237000
D-001004,O-01004,P-01281,2,476000,952000
D-001005,O-01005,P-01046,2,2387000,4774000
D-001006,O-01006,P-04102,1,1659000,1659000
D-001007,O-01007,P-00667,2,760000,1520000
D-001008,O-01008,P-04798,2,751000,1502000
D-001009,O-01009,P-00990,1,885000,885000
D-001010,O-01010,P-00829,1,342000,342000
D-001011,O-01011,P-02944,1,1878000,1878000
D-001012,O-01012,P-01835,1,442000,442000
D-001013,O-01013,P-03289,2,713000,1426000
D-001014,O-01014,P-03928,1,1863000,1863000
D-001015,O-01015,P-02928,1,1270000,1270000
D-001016,O-01016,P-04132,1,200000,200000
D-001017,O-01017,P-00633,2,2671000,5342000
D-001018,O-01018,P-02418,1,2636000,2636000
D-001019,O-01019,P-04551,2,1737000,3474000
D-001020,O-01020,P-02391,1,591000,591000
D-001021,O-01021,P-01972,1,1577000,1577000
D-001022,O-01022,P-01897,1,1693000,1693000
D-001023,O-01023,P-02166,1,1147000,1147000
D-001024,O-01024,P-04995,2,2444000,4888000
D-001025,O-01025,P-02126,2,2169000,4338000
D-001026,O-01026,P-00455,1,1243000,1243000
D-001027,O-01027,P-04241,1,311000,311000
D-001028,O-01028,P-04330,1,2330000,2330000
D-001029,O-01029,P-00258,1,977000,977000
D-001030,O-01030,P-02809,1,1883000,1883000
D-001031,O-01031,P-02286,1,582000,582000
D-001032,O-01032,P-01736,1,2089000,2089000
D-001033,O-01033,P-02831,1,1636000,1636000
D-001034,O-01034,P-01472,1,1628000,1628000
D-001035,O-01035,P-03618,1,2619000,2619000
D-001036,O-01036,P-02846,2,2480000,4960000
D-001037,O-01037,P-04627,2,1880000,3760000
D-001038,O-01038,P-01177,2,1843000,3686000
D-001039,O-01039,P-03070,1,2305000,2305000
D-001040,O-01040,P-00960,1,312000,312000
D-001041,O-01041,P-03774,1,984000,984000
D-001042,O-01042,P-04176,1,1059000,1059000
D-001043,O-01043,P-01777,2,144000,288000
D-001044,O-01044,P-02859,1,1650000,1650000
D-001045,O-01045,P-04553,1,1820000,1820000
D-001046,O-01046,P-02575,2,319000,638000
D-001047,O-01047,P-03448,1,2315000,2315000
D-001048,O-01048,P-04817,1,980000,980000
D-001049,O-01049,P-03256,2,416000,832000
D-001050,O-01050,P-03018,1,1037000,1037000
D-001051,O-01051,P-01492,2,416000,832000
D-001052,O-01052,P-01556,2,1411000,2822000
D-001053,O-01053,P-04545,1,2075000,2075000
D-001054,O-01054,P-01859,1,1334000,1334000
D-001055,O-01055,P-03501,1,1889000,1889000
D-001056,O-01056,P-00211,2,2112000,4224000
D-001057,O-01057,P-00447,1,2429000,2429000
D-001058,O-01058,P-03456,1,560000,560000
D-001059,O-01059,P-00647,2,1539000,3078000
D-001060,O-01060,P-00589,1,1382000,1382000
D-001061,O-01061,P-02274,1,2934000,2934000
D-001062,O-01062,P-04845,1,1519000,1519000
D-001063,O-01063,P-04532,2,276000,552000
D-001064,O-01064,P-04334,2,239000,478000
D-001065,O-01065,P-03298,1,1585000,1585000
D-001066,O-01066,P-02597,2,916000,1832000
D-001067,O-01067,P-01875,2,2390000,4780000
D-001068,O-01068,P-00921,1,1385000,1385000
D-001069,O-01069,P-00299,2,2316000,4632000
D-001070,O-01070,P-04387,2,2736000,5472000
D-001071,O-01071,P-00543,2,2638000,5276000
D-001072,O-01072,P-03187,2,2291000,4582000
D-001073,O-01073,P-03546,2,190000,380000
D-001074,O-01074,P-01268,2,1768000,3536000
D-001075,O-01075,P-04798,2,2468000,4936000
D-001076,O-01076,P-03843,1,1994000,1994000
D-001077,O-01077,P-01290,2,833000,1666000
D-001078,O-01078,P-04210,2,1932000,3864000
D-001079,O-01079,P-01088,1,175000,175000
D-001080,O-01080,P-00543,1,700000,700000
D-001081,O-01081,P-01337,1,1034000,1034000
D-001082,O-01082,P-03659,1,2140000,2140000
D-001083,O-01083,P-02730,2,656000,1312000
D-001084,O-01084,P-02761,1,1398000,1398000
D-001085,O-01085,P-04676,2,774000,1548000
D-001086,O-01086,P-04930,2,2732000,5464000
D-001087,O-01087,P-04183,2,586000,1172000
D-001088,O-01088,P-02104,1,488000,488000
D-001089,O-01089,P-03623,2,1312000,2624000
D-001090,O-01090,P-03286,2,903000,1806000
D-001091,O-01091,P-01239,2,401000,802000
D-001092,O-01092,P-04540,1,647000,647000
D-001093,O-01093,P-02105,2,2437000,4874000
D-001094,O-01094,P-00536,2,487000,974000
D-001095,O-01095,P-00288,1,1774000,1774000
D-001096,O-01096,P-00908,2,703000,1406000
D-001097,O-01097,P-00498,1,1249000,1249000
D-001098,O-01098,P-03994,1,1578000,1578000
D-001099,O-01099,P-03106,1,679000,679000
D-001100,O-01100,P-00735,2,374000,748000
D-001101,O-01101,P-00626,1,1040000,1040000
D-001102,O-01102,P-02322,2,226000,452000
D-001103,O-01103,P-01061,2,234000,468000
D-001104,O-01104,P-00135,2,2173000,4346000
D-001105,O-01105,P-02344,2,124000,248000
D-001106,O-01106,P-00423,2,110000,220000
D-001107,O-01107,P-00187,1,983000,983000
D-001108,O-01108,P-02761,2,1961000,3922000
D-001109,O-01109,P-03872,1,2964000,2964000
D-001110,O-01110,P-02912,1,351000,351000
D-001111,O-01111,P-03007,1,1736000,1736000
D-001112,O-01112,P-03399,2,2458000,4916000
D-001113,O-01113,P-01738,1,1719000,1719000
D-001114,O-01114,P-02127,2,1479000,2958000
D-001115,O-01115,P-02586,1,1411000,1411000
D-001116,O-01116,P-01086,1,2232000,2232000
D-001117,O-01117,P-03291,1,582000,582000
D-001118,O-01118,P-04219,1,1402000,1402000
D-001119,O-01119,P-02416,1,2621000,2621000
D-001120,O-01120,P-00031,2,1797000,3594000
D-001121,O-01121,P-02327,2,821000,1642000
D-001122,O-01122,P-01549,2,2178000,4356000
D-001123,O-01123,P-01655,1,800000,800000
D-001124,O-01124,P-00526,1,2938000,2938000
D-001125,O-01125,P-03048,2,2199000,4398000
D-001126,O-01126,P-00440,2,2871000,5742000
D-001127,O-01127,P-02799,1,778000,778000
D-001128,O-01128,P-04105,1,2016000,2016000
D-001129,O-01129,P-02235,1,1187000,1187000
D-001130,O-01130,P-00042,1,2460000,2460000
D-001131,O-01131,P-04485,2,2807000,5614000
D-001132,O-01132,P-04864,1,2508000,2508000
D-001133,O-01133,P-04145,2,2626000,5252000
D-001134,O-01134,P-01202,2,1764000,3528000
D-001135,O-01135,P-01678,1,2543000,2543000
D-001136,O-01136,P-01686,1,2836000,2836000
D-001137,O-01137,P-01409,2,680000,1360000
D-001138,O-01138,P-04565,1,1879000,1879000
D-001139,O-01139,P-01653,1,1976000,1976000
D-001140,O-01140,P-01405,1,2006000,2006000
D-001141,O-01141,P-03951,1,2887000,2887000
D-001142,O-01142,P-00285,2,910000,1820000
D-001143,O-01143,P-01556,1,792000,792000
D-001144,O-01144,P-01930,1,1568000,1568000
